engine,method,percent,run_id,bench_n,success_rate,avg_moves,avg_nodes,avg_time
learned,random_forest,70,run_006,50,1.0,22.14,6051.26,0.13419272800034376
learned,random_forest,70,run_007,50,1.0,22.38,3191.02,0.07579274199844804
learned,random_forest,70,run_008,50,1.0,22.42,3243.74,0.07069247199979145
learned,random_forest,70,run_009,50,1.0,22.18,3750.34,0.08095608799951151
learned,random_forest,70,run_010,50,1.0,22.3,3589.4,0.07796520800155121
learned,random_forest,70,run_011,50,1.0,22.14,8806.54,0.1892082619993016
learned,random_forest,70,run_012,50,1.0,22.62,2590.54,0.0572876139980508
learned,random_forest,70,run_013,50,1.0,22.3,1979.8,0.04669812000007369
learned,random_forest,70,run_014,50,1.0,22.14,2958.5,0.06826811200007796
learned,random_forest,70,run_015,50,1.0,22.14,3066.9,0.07023300800065044
learned,random_forest,80,run_001,50,1.0,22.34,1906.38,0.03984953800158109
learned,random_forest,80,run_002,50,1.0,22.3,4802.76,0.10091949399968143
learned,random_forest,80,run_003,50,1.0,22.1,1872.3,0.042050578001071696
learned,random_forest,80,run_004,50,1.0,22.38,3179.9,0.07472915199992712
learned,random_forest,80,run_005,50,1.0,22.42,2263.78,0.04476894200022798
learned,random_forest,80,run_006,50,1.0,22.14,3583.4,0.08142989600077272
learned,random_forest,80,run_007,50,1.0,22.34,2973.9,0.06612611599906813
learned,random_forest,80,run_008,50,1.0,22.34,2407.76,0.050663806002703496
learned,random_forest,80,run_009,50,1.0,22.22,2468.76,0.05261336600058712
learned,random_forest,80,run_010,50,1.0,22.26,1655.08,0.03873178199864924
learned,random_forest,80,run_011,50,1.0,22.1,3174.64,0.07197609200142324
learned,random_forest,80,run_012,50,1.0,22.22,4098.04,0.08663943200139329
learned,random_forest,80,run_013,50,1.0,22.22,3607.06,0.0762887739983853
learned,random_forest,80,run_014,50,1.0,22.18,2559.44,0.05502291000215337
learned,random_forest,80,run_015,50,1.0,22.62,1744.08,0.04845586999959778
learned,random_forest,90,run_001,50,1.0,22.06,3212.76,0.0613618860009592
learned,ridge,10,run_001,50,1.0,21.9,24576.46,0.2541115339996759
learned,ridge,10,run_002,50,1.0,21.9,26088.5,0.2602486360014882
learned,ridge,10,run_003,50,1.0,21.9,25719.92,0.25766689000301995
learned,ridge,10,run_004,50,1.0,21.9,24670.14,0.24836402799817733
learned,ridge,10,run_005,50,1.0,21.9,25852.06,0.26714236999687274
learned,ridge,10,run_006,50,1.0,21.9,26124.54,0.26157368600077463
learned,ridge,10,run_007,50,1.0,21.9,23211.12,0.2372529819974443
learned,ridge,10,run_008,50,1.0,21.9,25743.1,0.26154472399677614
learned,ridge,10,run_009,50,1.0,21.9,25744.12,0.2630492559983395
learned,ridge,10,run_010,50,1.0,21.9,26495.32,0.2684016159997554
learned,ridge,10,run_011,50,1.0,21.9,27331.04,0.2811667479976313
learned,ridge,10,run_012,50,1.0,21.9,26648.6,0.2732039039983647
learned,ridge,10,run_013,50,1.0,21.9,25027.34,0.27284247399831657
learned,ridge,10,run_014,50,1.0,21.9,24580.36,0.5174269299994921
learned,ridge,10,run_015,50,1.0,21.9,24740.1,0.47047829199873376
learned,ridge,20,run_001,50,1.0,21.9,24165.88,0.2392000699986238
learned,ridge,20,run_002,50,1.0,21.9,25475.54,0.2564811060013017
learned,ridge,20,run_003,50,1.0,21.9,26321.54,0.4227791979967151
learned,ridge,20,run_004,50,1.0,21.9,24735.08,0.4904995379998581
learned,ridge,20,run_005,50,1.0,21.9,25087.14,0.5046878819999984
learned,ridge,20,run_006,50,1.0,21.9,25238.32,0.5135293660016031
learned,ridge,20,run_007,50,1.0,21.9,26508.74,0.5280863200000021
learned,ridge,20,run_008,50,1.0,21.9,24444.9,0.4784620879997965
learned,ridge,20,run_009,50,1.0,21.9,24826.34,0.49028997399960644
learned,ridge,20,run_010,50,1.0,21.9,26371.36,0.5371288260025904
learned,ridge,20,run_011,50,1.0,21.9,24467.86,0.46532534599886277
learned,ridge,20,run_012,50,1.0,21.9,25678.16,0.5453835219988832
learned,ridge,20,run_013,50,1.0,21.9,25350.44,0.4821180379978614
learned,ridge,20,run_014,50,1.0,21.9,26079.3,0.5167453399993246
learned,ridge,20,run_015,50,1.0,21.9,25727.56,0.5414036740001756
learned,ridge,30,run_001,50,1.0,21.9,25522.64,0.4298687380028423
learned,ridge,30,run_002,50,1.0,21.9,24932.28,0.5097677640011534
learned,ridge,30,run_003,50,1.0,21.9,24715.22,0.49138826799870006
learned,ridge,30,run_004,50,1.0,21.9,26436.62,0.5365862700040452
learned,ridge,30,run_005,50,1.0,21.9,26883.58,0.5231180339993443
learned,ridge,30,run_006,50,1.0,21.9,25915.52,0.5319675340002868
learned,ridge,30,run_007,50,1.0,21.9,25253.32,0.49957321800116916
learned,ridge,30,run_008,50,1.0,21.9,25189.84,0.5022947700018995
learned,ridge,30,run_009,50,1.0,21.9,25044.66,0.5026647060032701
learned,ridge,30,run_010,50,1.0,21.9,24482.02,0.501369613998686
learned,ridge,30,run_011,50,1.0,21.9,25093.22,0.5283156320004491
learned,ridge,30,run_012,50,1.0,21.9,25738.08,0.5295761480001966
learned,ridge,30,run_013,50,1.0,21.9,25657.82,0.4917786379979225
learned,ridge,30,run_014,50,1.0,21.9,24802.52,0.5125084280007286
learned,ridge,30,run_015,50,1.0,21.9,23994.28,0.47768853600136935
learned,ridge,40,run_001,50,1.0,21.9,25652.96,0.5113641820009798
learned,ridge,40,run_002,50,1.0,21.9,25001.06,0.4757734319998417
learned,ridge,40,run_003,50,1.0,21.9,25807.2,0.5203961539990268
learned,ridge,40,run_004,50,1.0,21.9,25878.9,0.5404837959981523
learned,ridge,40,run_005,50,1.0,21.9,24734.08,0.5063756320014363
learned,ridge,40,run_006,50,1.0,21.9,24947.56,0.518092792002135
learned,ridge,40,run_007,50,1.0,21.9,24684.0,0.4919990339974174
learned,ridge,40,run_008,50,1.0,21.9,25748.04,0.5216307680000318
learned,ridge,40,run_009,50,1.0,21.9,24570.78,0.44867264600005
learned,ridge,40,run_010,50,1.0,21.9,25424.54,0.5362440599995898
learned,ridge,40,run_011,50,1.0,21.9,23845.64,0.5575655700004427
learned,ridge,40,run_012,50,1.0,21.9,25846.72,0.5985435680003138
learned,ridge,40,run_013,50,1.0,21.9,25644.1,0.6907709920045454
learned,ridge,40,run_014,50,1.0,21.9,25095.76,0.6786623320024228
learned,ridge,40,run_015,50,1.0,21.9,24157.56,0.4565387360012392
learned,ridge,50,run_001,50,1.0,21.9,25697.3,0.6260632180003449
learned,ridge,50,run_002,50,1.0,21.9,25634.54,0.7271277059998829
learned,ridge,50,run_003,50,1.0,21.9,25222.12,0.7275567499996396
learned,ridge,50,run_004,50,1.0,21.9,25365.1,0.7142770360026043
learned,ridge,50,run_005,50,1.0,21.9,25387.24,0.7200953779986594
learned,ridge,50,run_006,50,1.0,21.9,25627.8,0.7310713940026471
learned,ridge,50,run_007,50,1.0,21.9,25009.72,0.7138063060026616
learned,ridge,50,run_008,50,1.0,21.9,25366.48,0.7167508519993863
learned,ridge,50,run_009,50,1.0,21.9,25614.5,0.7334206579992315
learned,ridge,50,run_010,50,1.0,21.9,25797.08,0.7301998159982032
learned,ridge,50,run_011,50,1.0,21.9,24994.44,0.7113269979989855
learned,ridge,50,run_012,50,1.0,21.9,24973.12,0.7041293759987457
learned,ridge,50,run_013,50,1.0,21.9,26005.06,0.7344308999984059
learned,ridge,50,run_014,50,1.0,21.9,25250.58,0.7208644799981266
learned,ridge,50,run_015,50,1.0,21.9,25075.26,0.7138183379999827
learned,ridge,60,run_001,50,1.0,21.9,24874.76,0.7081953360012266
learned,ridge,60,run_002,50,1.0,21.9,25178.04,0.7210175600007642
learned,ridge,60,run_003,50,1.0,21.9,25471.52,0.7090630099992268
learned,ridge,60,run_004,50,1.0,21.9,25547.84,0.7106123359984485
learned,ridge,60,run_005,50,1.0,21.9,25285.76,0.7184596199990483
learned,ridge,60,run_006,50,1.0,21.9,24945.34,0.5956111439992674
learned,ridge,60,run_007,50,1.0,21.9,25407.64,0.36638381399796344
learned,ridge,60,run_008,50,1.0,21.9,25088.28,0.512907257998595
learned,ridge,60,run_009,50,1.0,21.9,25521.26,0.47658291599713265
learned,ridge,60,run_010,50,1.0,21.9,25428.76,0.5275887179991696
learned,ridge,60,run_011,50,1.0,21.9,25475.4,0.39270877000293697
learned,ridge,60,run_012,50,1.0,21.9,25097.92,0.3766506580024725
learned,ridge,60,run_013,50,1.0,21.9,25754.28,0.38410993400320875
learned,ridge,60,run_014,50,1.0,21.9,25599.36,0.37345142000180204
learned,ridge,60,run_015,50,1.0,21.9,25931.26,0.3658014760015067
learned,ridge,70,run_001,50,1.0,21.9,24974.58,0.755973096001544
learned,ridge,70,run_002,50,1.0,21.9,25222.08,0.9795029780000913
learned,ridge,70,run_003,50,1.0,21.9,25335.9,0.7776522400020621
learned,ridge,70,run_004,50,1.0,21.9,25481.8,0.7576824839995243
learned,ridge,70,run_005,50,1.0,21.9,25506.66,0.8223869960010052
learned,ridge,70,run_006,50,1.0,21.9,25667.44,0.8425551259977511
learned,ridge,70,run_007,50,1.0,21.9,25483.44,0.9271549400012009
learned,ridge,70,run_008,50,1.0,21.9,25290.3,0.6720900220004842
learned,ridge,70,run_009,50,1.0,21.9,25440.06,0.5981858259998262
learned,ridge,70,run_010,50,1.0,21.9,25221.3,0.4265034720004769
learned,ridge,70,run_011,50,1.0,21.9,25802.66,0.4774261660000775
learned,ridge,70,run_012,50,1.0,21.9,25078.52,0.4139496320002945
learned,ridge,70,run_013,50,1.0,21.9,25734.2,0.4353753220010549
learned,ridge,70,run_014,50,1.0,21.9,25410.56,0.4144976720015984
learned,ridge,70,run_015,50,1.0,21.9,25625.2,0.410897928000195
learned,ridge,80,run_001,50,1.0,21.9,25575.34,0.561192700000247
learned,ridge,80,run_002,50,1.0,21.9,25709.7,0.5078013039997313
learned,ridge,80,run_003,50,1.0,21.9,25717.62,0.5139755139994668
learned,ridge,80,run_004,50,1.0,21.9,25556.14,0.47834030799916943
learned,ridge,80,run_005,50,1.0,21.9,25550.72,0.44848332399793434
learned,ridge,80,run_006,50,1.0,21.9,25335.56,0.420547797998297
learned,ridge,80,run_007,50,1.0,21.9,25147.74,0.4964168660005089
learned,ridge,80,run_008,50,1.0,21.9,25038.78,0.4818189199990593
learned,ridge,80,run_009,50,1.0,21.9,25834.22,0.4672794760018587
learned,ridge,80,run_010,50,1.0,21.9,25270.28,0.35557947200140916
learned,ridge,80,run_011,50,1.0,21.9,25427.8,0.3449276899977122
learned,ridge,80,run_012,50,1.0,21.9,25188.34,0.3536168520024512
learned,ridge,80,run_013,50,1.0,21.9,25288.52,0.3524979079962941
learned,ridge,80,run_014,50,1.0,21.9,25422.48,0.36251402999740096
learned,ridge,80,run_015,50,1.0,21.9,25172.6,0.34276352999848314
learned,ridge,90,run_001,50,1.0,21.9,25729.14,0.3646461639989866
learned,ridge,90,run_002,50,1.0,21.9,25334.46,0.5603970500006108
learned,ridge,90,run_003,50,1.0,21.9,25399.0,0.5408562899992103
learned,ridge,90,run_004,50,1.0,21.9,25479.88,0.5867401760036591
learned,ridge,90,run_005,50,1.0,21.9,25598.08,0.5662788680027007
learned,ridge,90,run_006,50,1.0,21.9,25294.3,0.5641072520025773
learned,ridge,90,run_007,50,1.0,21.9,25682.34,0.588190335999243
learned,ridge,90,run_008,50,1.0,21.9,25550.54,0.573828014000901
learned,ridge,90,run_009,50,1.0,21.9,25372.48,0.5817269320006017
learned,ridge,90,run_010,50,1.0,21.9,25522.28,0.5712670299992897
learned,ridge,90,run_011,50,1.0,21.9,25181.42,0.48373168999969496
learned,ridge,90,run_012,50,1.0,21.9,25573.7,0.539816768001183
learned,ridge,90,run_013,50,1.0,21.9,25216.32,0.668993102000095
learned,ridge,90,run_014,50,1.0,21.9,25413.58,0.5944147499994142
learned,ridge,90,run_015,50,1.0,21.9,25672.84,0.5110944000002928
learned,xgboost,10,run_001,50,1.0,21.9,697.22,0.014542091998155229
learned,xgboost,10,run_002,50,1.0,21.9,473.7,0.009772249999223277
learned,xgboost,10,run_003,50,1.0,21.9,220.86,0.0036137200030498208
learned,xgboost,10,run_004,50,1.0,21.94,445.58,0.007594946000608616
learned,xgboost,10,run_005,50,1.0,21.9,339.84,0.005726263998658396
learned,xgboost,10,run_006,50,1.0,22.02,286.58,0.005715853999718092
learned,xgboost,10,run_007,50,1.0,21.94,579.14,0.009929204001673497
learned,xgboost,10,run_008,50,1.0,22.02,562.3,0.00961239200027194
learned,xgboost,10,run_009,50,1.0,21.9,604.7,0.010812411998049356
learned,xgboost,10,run_010,50,1.0,21.98,945.16,0.023239843999617732
learned,xgboost,10,run_011,50,1.0,21.9,537.32,0.009115188000141643
learned,xgboost,10,run_012,50,1.0,21.9,489.98,0.008061431997339242
learned,xgboost,10,run_013,50,1.0,21.9,2044.28,0.037752761996234764
learned,xgboost,10,run_014,50,1.0,21.94,517.42,0.008686917999875731
learned,xgboost,10,run_015,50,1.0,21.94,945.26,0.015509481999324636
learned,xgboost,20,run_001,50,1.0,21.94,630.66,0.012230751996976324
learned,xgboost,20,run_002,50,1.0,21.98,1747.34,0.03644317999773193
learned,xgboost,20,run_003,50,1.0,21.98,971.38,0.018558582003461197
learned,xgboost,20,run_004,50,1.0,21.9,431.3,0.00952309400192462
learned,xgboost,20,run_005,50,1.0,21.98,1570.42,0.03253253199916799
learned,xgboost,20,run_006,50,1.0,21.9,600.5,0.013548742001294158
learned,xgboost,20,run_007,50,1.0,21.9,316.22,0.005809661999228411
learned,xgboost,20,run_008,50,1.0,21.94,1141.54,0.024916141998837703
learned,xgboost,20,run_009,50,1.0,21.9,1291.38,0.025967329999548382
learned,xgboost,20,run_010,50,1.0,21.9,415.26,0.00891152600001078
learned,xgboost,20,run_011,50,1.0,21.9,450.56,0.008035289999097585
learned,xgboost,20,run_012,50,1.0,21.9,1104.94,0.020588516000425442
learned,xgboost,20,run_013,50,1.0,21.9,1382.44,0.024088155999197624
learned,xgboost,20,run_014,50,1.0,21.9,472.42,0.010056194002390838
learned,xgboost,20,run_015,50,1.0,21.9,261.96,0.005472463998594321
learned,xgboost,30,run_001,50,1.0,21.9,662.48,0.014067041997914203
learned,xgboost,30,run_002,50,1.0,21.9,675.32,0.014674576000543312
learned,xgboost,30,run_003,50,1.0,21.9,698.16,0.014948989999247715
learned,xgboost,30,run_004,50,1.0,21.9,604.0,0.012889724000706338
learned,xgboost,30,run_005,50,1.0,21.9,542.38,0.012606477995286696
learned,xgboost,30,run_006,50,1.0,21.9,832.8,0.017935218000784518
learned,xgboost,30,run_007,50,1.0,21.94,615.28,0.013787063998170196
learned,xgboost,30,run_008,50,1.0,21.98,508.6,0.012942747998749837
learned,xgboost,30,run_009,50,1.0,21.9,506.82,0.014550737996469252
learned,xgboost,30,run_010,50,1.0,21.94,1082.98,0.02306917200272437
learned,xgboost,30,run_011,50,1.0,21.9,673.22,0.017028668000129983
learned,xgboost,30,run_012,50,1.0,21.98,435.44,0.007044130001449957
learned,xgboost,30,run_013,50,1.0,21.9,567.8,0.013743584001203998
learned,xgboost,30,run_014,50,1.0,21.94,706.98,0.01640230599557981
learned,xgboost,30,run_015,50,1.0,21.9,1092.22,0.036089219998102634
learned,xgboost,40,run_001,50,1.0,21.9,773.08,0.020123883997439408
learned,xgboost,40,run_002,50,1.0,21.94,617.46,0.014811861998750828
learned,xgboost,40,run_003,50,1.0,21.94,829.14,0.02056702600151766
learned,xgboost,40,run_004,50,1.0,21.9,1287.24,0.037051891998271455
learned,xgboost,40,run_005,50,1.0,21.9,434.08,0.011184748000232503
learned,xgboost,40,run_006,50,1.0,21.9,511.46,0.010874754001270049
learned,xgboost,40,run_007,50,1.0,21.94,580.82,0.014000561999855563
learned,xgboost,40,run_008,50,1.0,21.9,670.3,0.017688894001184962
learned,xgboost,40,run_009,50,1.0,21.9,484.2,0.012585126002086326
learned,xgboost,40,run_010,50,1.0,21.9,525.5,0.011681269999244251
learned,xgboost,40,run_011,50,1.0,21.9,1041.84,0.027924670000793413
learned,xgboost,40,run_012,50,1.0,21.94,628.52,0.015433212000643834
learned,xgboost,40,run_013,50,1.0,21.9,933.1,0.02307622799940873
learned,xgboost,40,run_014,50,1.0,21.94,505.44,0.012431969999452121
learned,xgboost,40,run_015,50,1.0,21.9,633.76,0.015338895998429507
learned,xgboost,50,run_001,50,1.0,21.9,394.6,0.00835804599977564
learned,xgboost,50,run_002,50,1.0,21.9,437.6,0.008363027999876068
learned,xgboost,50,run_003,50,1.0,21.9,349.52,0.005778655999456532
learned,xgboost,50,run_004,50,1.0,21.9,464.16,0.007942411998519673
learned,xgboost,50,run_005,50,1.0,21.9,907.7,0.017581532002659515
learned,xgboost,50,run_006,50,1.0,21.9,477.52,0.008057483999291435
learned,xgboost,50,run_007,50,1.0,21.9,574.4,0.009952409999095834
learned,xgboost,50,run_008,50,1.0,21.9,483.34,0.008314552000374533
learned,xgboost,50,run_009,50,1.0,21.9,1096.54,0.019669632000732237
learned,xgboost,50,run_010,50,1.0,21.9,556.06,0.012175257997587324
learned,xgboost,50,run_011,50,1.0,21.9,777.46,0.016128672002232634
learned,xgboost,50,run_012,50,1.0,21.94,605.2,0.011365302001941018
learned,xgboost,50,run_013,50,1.0,21.9,686.42,0.016812644000165165
learned,xgboost,50,run_014,50,1.0,21.9,516.88,0.012824244000948965
learned,xgboost,50,run_015,50,1.0,21.94,669.56,0.015133040001383052
learned,xgboost,60,run_001,50,1.0,21.9,402.56,0.008644227998447605
learned,xgboost,60,run_002,50,1.0,21.94,837.38,0.0204527279996546
learned,xgboost,60,run_003,50,1.0,21.9,489.82,0.012568918000906705
learned,xgboost,60,run_004,50,1.0,21.9,474.4,0.014094407999655232
learned,xgboost,60,run_005,50,1.0,21.9,697.56,0.01770239399978891
learned,xgboost,60,run_006,50,1.0,21.9,388.74,0.00859875800088048
learned,xgboost,60,run_007,50,1.0,21.94,358.0,0.007923197998898103
learned,xgboost,60,run_008,50,1.0,21.94,778.7,0.022803771999897436
learned,xgboost,60,run_009,50,1.0,21.9,558.08,0.014664646000019274
learned,xgboost,60,run_010,50,1.0,21.9,417.34,0.009247140001389199
learned,xgboost,60,run_011,50,1.0,21.9,472.04,0.01076552799786441
learned,xgboost,60,run_012,50,1.0,21.9,221.72,0.005570833998499438
learned,xgboost,60,run_013,50,1.0,21.9,488.1,0.01181269200053066
learned,xgboost,60,run_014,50,1.0,21.9,622.82,0.012553738002316095
learned,xgboost,60,run_015,50,1.0,21.9,505.14,0.01337538799853064
learned,xgboost,70,run_001,50,1.0,21.9,472.06,0.010487457999261096
learned,xgboost,70,run_002,50,1.0,21.9,557.22,0.014324177999515086
learned,xgboost,70,run_003,50,1.0,21.94,321.44,0.005952612000401132
learned,xgboost,70,run_004,50,1.0,21.9,663.8,0.012658916001673787
learned,xgboost,70,run_005,50,1.0,21.9,551.04,0.010598339997814036
learned,xgboost,70,run_006,50,1.0,21.9,703.26,0.013713238002965226
learned,xgboost,70,run_007,50,1.0,21.9,558.54,0.011404962000087835
learned,xgboost,70,run_008,50,1.0,21.9,382.64,0.009797831999021582
learned,xgboost,70,run_009,50,1.0,21.9,492.84,0.012080078000435606
learned,xgboost,70,run_010,50,1.0,21.94,519.52,0.009655653999070637
learned,xgboost,70,run_011,50,1.0,21.9,540.7,0.010515311998315156
learned,xgboost,70,run_012,50,1.0,21.9,599.16,0.01123021999897901
learned,xgboost,70,run_013,50,1.0,21.9,398.1,0.008477741999085993
learned,xgboost,70,run_014,50,1.0,21.9,625.06,0.013296963999164291
learned,xgboost,70,run_015,50,1.0,21.9,545.9,0.01067202600184828
learned,xgboost,80,run_001,50,1.0,21.94,548.68,0.012335288002504967
learned,xgboost,80,run_002,50,1.0,21.9,628.14,0.014100998001522385
learned,xgboost,80,run_003,50,1.0,21.94,357.38,0.007464312001829967
learned,xgboost,80,run_004,50,1.0,21.94,569.04,0.011752810001489707
learned,xgboost,80,run_005,50,1.0,21.94,564.3,0.011252186000347138
learned,xgboost,80,run_006,50,1.0,21.9,589.1,0.013057620002073236
learned,xgboost,80,run_007,50,1.0,21.9,493.02,0.013447940000914968
learned,xgboost,80,run_008,50,1.0,21.9,458.72,0.012453581999870948
learned,xgboost,80,run_009,50,1.0,21.94,564.86,0.010012740000383928
learned,xgboost,80,run_010,50,1.0,21.9,433.0,0.009177642000140622
learned,xgboost,80,run_011,50,1.0,21.9,404.48,0.006776905996375717
learned,xgboost,80,run_012,50,1.0,21.9,869.48,0.018278416000539435
learned,xgboost,80,run_013,50,1.0,21.9,702.02,0.009171827998943626
learned,xgboost,80,run_014,50,1.0,21.9,540.16,0.0071364340017316865
learned,xgboost,80,run_015,50,1.0,21.98,456.76,0.006942525996128097
learned,xgboost,90,run_001,50,1.0,21.9,378.58,0.005010596000356599
learned,xgboost,90,run_002,50,1.0,21.9,440.22,0.005860971995862201
learned,xgboost,90,run_003,50,1.0,21.9,434.04,0.005905835996964015
learned,xgboost,90,run_004,50,1.0,21.9,504.26,0.0068901259975973515
learned,xgboost,90,run_005,50,1.0,21.9,434.44,0.005729034001706168
learned,xgboost,90,run_006,50,1.0,21.9,880.08,0.011662447999115103
learned,xgboost,90,run_007,50,1.0,21.9,427.38,0.005489438004442491
learned,xgboost,90,run_008,50,1.0,21.94,596.54,0.008518568002036772
learned,xgboost,90,run_009,50,1.0,21.9,644.18,0.008763992003514432
learned,xgboost,90,run_010,50,1.0,21.9,552.38,0.007621257997816429
learned,xgboost,90,run_011,50,1.0,21.94,533.8,0.007097240001312457
learned,xgboost,90,run_012,50,1.0,21.9,472.54,0.006272391999373212
learned,xgboost,90,run_013,50,1.0,21.94,596.74,0.008398830000078305
learned,xgboost,90,run_014,50,1.0,21.9,531.52,0.007471726000658236
learned,xgboost,90,run_015,50,1.0,21.9,457.56,0.0060570600011851635
